root;fsSystem;fcContext;fcTopology;fcMobSpeed;fsGG;fsRNG;parameterYaoConeCount;fsYao;fsWOpt;fsTCAlgo;fsMAXPOWERTC;fsDKTC;fsEKTC;fsLMST;fsGMST;fsLSTARKTC;parameterKtcK;parameterEKtcK;parameterLStarKtcK;parameterLStarKtcA;weightOptimizationThreshold;fsTCint;mobilitySpeed;fcScenario;fcDATACOLLECTION;fcGOSSIP;fcPOINTTOPOINT;worldSize;nodeCount;edgeCount;topologyDensity;mEMean;mEMedian;mEStddev;mEJain;mDropRate;mEndToEndDropRate;mEndToEndLatency;mTopologyStorageSpanner;mTopologyDensitySpanner;mHopSpannerMean;mHopSpannerMax
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;594;11;39531686;13592770;34682943;5;1922;6586;666951;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;606;12;40116370;13687994;32942203;6;2415;8344;1346314;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;564;11;39260462;13552200;35648529;5;2291;7806;986499;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;594;11;39755964;26835913;18537260;8;1976;6816;826620;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;600;12;40124630;30800819;15791966;8;2306;7711;1076211;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;538;10;40987961;13636746;30969966;6;1976;7181;1230936;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;580;11;39985828;28007072;15747222;8;2181;8038;859766;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;576;11;39621755;29697439;16522053;8;2125;7164;837439;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;616;12;39694092;28536394;17645523;8;2001;6749;884574;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;544;10;40267677;30260473;15092558;8;2173;7072;1032894;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;604;12;40130964;31100771;14408713;8;2248;7526;1066100;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;576;11;40370552;30315704;14486158;8;2328;8057;1169912;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;586;11;39675194;30634918;14557901;8;2234;7383;925345;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;538;10;40109479;29552124;13454968;9;2170;7237;1006641;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;39257378;29147914;17071986;8;1865;6435;789955;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;39404716;30187397;13731219;8;2197;7633;960897;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;578;11;39420557;27335618;14775783;8;2155;7624;934533;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;594;11;39252813;27712557;15785692;8;2100;7057;862497;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;548;11;39565368;28536972;14357658;8;2204;7459;981138;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;632;12;41073049;35088996;11531709;9;2302;7209;1038946;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;636;12;41166635;35347203;10292627;9;2510;7902;1122421;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;570;11;41388565;35847891;9784621;9;2517;8000;1174984;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;594;11;41256065;36140335;9785777;9;2486;7635;1131848;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;534;10;41199171;36344670;9059614;9;2510;7825;1131627;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;650;13;40879747;34403292;11898477;9;2226;7561;989402;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;628;12;40515574;33280860;11616534;9;2257;7604;900210;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;580;11;40579875;31721007;11468438;9;2298;7911;919932;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;588;11;40871370;34750394;11186268;9;2288;7443;944660;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;552;11;40953851;34773321;10395021;9;2305;7473;957928;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;668;13;39584762;30551817;14671817;8;1991;7536;837523;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;622;12;38568954;28481648;13755683;8;1907;7524;762036;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;614;12;39391959;30070898;13552799;9;2073;8131;795054;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;540;10;33769064;24976388;13003897;8;1906;8013;641759;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;678;13;38350622;28768606;13486731;8;2032;7833;781431;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;594;11;41723423;24398255;20978629;8;2140;8702;2025300;47;38;6;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;594;11;40491847;13241569;30815913;6;1826;8967;2459984;46;37;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;606;12;41879623;24119592;20957209;8;2213;8783;2380579;46;37;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;564;11;41488128;14585651;22486124;7;2182;9000;2515352;49;40;6;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;594;11;39482954;30508425;14220986;8;1728;8583;1354193;39;30;12;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;600;12;39214681;30649006;12581221;9;1704;8591;1203294;39;30;13;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;580;11;36085958;24783742;14245848;8;1350;8485;883730;42;32;11;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;538;10;42603454;15197800;22800379;7;1979;8427;1982269;49;39;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;616;12;31154805;22622291;13974605;8;1228;8317;639251;37;27;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;604;12;30385123;21078552;13909501;8;1082;8365;474335;38;28;6;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;576;11;36374873;29498862;11968764;9;1612;8716;1167355;36;27;20;2
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;544;10;39523421;33151736;9921675;9;1801;8651;1435743;39;30;17;2
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;538;10;27165375;17074195;13725732;8;939;8390;408245;37;27;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;586;11;29247643;20170828;13557914;8;1060;8386;448151;33;24;7;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;20119052;10852979;12528987;7;575;8480;237939;35;26;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;576;11;31036199;19466427;14699573;8;1067;8248;548854;38;28;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;594;11;15618185;9916094;8064920;7;615;8958;101288;32;22;8;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;578;11;17716914;10151496;9797928;7;724;8643;230628;36;26;8;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;19715647;12844240;10122215;7;843;8656;271132;36;26;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;548;11;18465330;11370033;10035152;7;609;8722;191736;36;25;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;632;12;24980900;19403385;8779459;8;769;8689;291597;33;24;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;636;12;24399741;17445214;9710228;8;607;8550;275888;34;24;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;570;11;24672442;18776640;8678856;8;766;8622;274088;34;25;7;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;594;11;27251435;20235350;10570843;8;891;8641;306661;32;23;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;650;13;15391902;9818694;8263566;7;189;8839;94423;35;25;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;628;12;15801118;12241086;5027281;9;1406;9119;231461;32;22;6;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;534;10;26011109;19527379;9094053;8;913;8611;357837;34;24;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;588;11;15934607;10981183;7067743;8;235;8853;104335;32;22;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;552;11;21643564;15879185;7324741;9;1836;9066;389582;32;22;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;668;13;16106240;9674242;9710537;7;472;8885;114366;37;27;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;580;11;28263314;22109658;10118057;8;1766;8600;544153;34;24;8;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;622;12;26129817;19602540;9821828;8;1518;8348;449721;40;30;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;540;10;23493248;14320171;11227126;8;853;8747;171819;37;27;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;614;12;25941508;15391548;13836846;7;1195;8541;384677;38;27;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;678;13;29879665;22587690;12473782;8;1170;8199;347338;35;25;7;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;0;1;1;0;0;900;100;594;11;40246783;13254015;32711576;6;1821;8874;2028539;48;39;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;0;1;1;0;0;900;100;594;11;41338697;14606479;22841983;7;2130;8553;1836256;50;41;4;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;0;1;1;0;0;900;100;606;12;41770909;24148001;21366203;7;2233;8772;2189809;49;41;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;0;1;1;0;0;900;100;564;11;41241426;13820035;23488838;7;2191;8966;2242449;52;44;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;5;1;1;0;0;900;100;594;11;40603858;33651374;13108733;9;2036;8718;1778587;42;34;11;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;5;1;1;0;0;900;100;580;11;38254830;28270341;13187535;8;1701;8637;1111667;46;37;14;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;0;1;1;0;0;900;100;538;10;42341413;14224514;23669916;7;1997;8382;1911694;52;43;7;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;5;1;1;0;0;900;100;600;12;40897106;33076404;11314752;9;2079;8767;1695579;43;34;13;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;5;1;1;0;0;900;100;616;12;35894651;27175211;13570234;8;1606;8277;956965;40;32;17;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;5;1;1;0;0;900;100;604;12;37651660;30543850;11885530;9;1733;8600;1121078;41;33;6;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;5;1;1;0;0;900;100;576;11;39611851;33900864;11431748;9;2043;8935;1794727;39;31;12;2
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;5;1;1;0;0;900;100;544;10;41027477;35764355;9025491;9;2105;8772;1951187;42;34;13;2
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;5;1;1;0;0;900;100;640;12;28994189;19897477;14230850;8;1208;8151;527957;39;30;4;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;5;1;1;0;0;900;100;576;11;37103938;27000290;13907883;8;1548;8418;1040614;42;33;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;5;1;1;0;0;900;100;586;11;35521947;25305913;13292633;8;1570;8480;930475;36;28;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;5;1;1;0;0;900;100;538;10;36008293;26585353;13225148;8;1575;8458;920389;40;31;12;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;5;1;1;0;0;900;100;578;11;25702197;16216418;12760054;8;1111;8397;444994;40;30;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;5;1;1;0;0;900;100;594;11;27203419;17126398;13114128;8;851;8183;315077;35;25;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;5;1;1;0;0;900;100;640;12;29455230;18777959;14483999;8;1143;8265;574683;40;30;4;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;5;1;1;0;0;900;100;548;11;29081768;16977142;15867081;7;973;8169;431445;39;28;4;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;15;1;1;0;0;900;100;632;12;32754011;25116144;10298955;9;1237;8435;589832;37;27;4;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;15;1;1;0;0;900;100;570;11;34987686;28820985;9373128;9;1287;8466;585611;37;28;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;15;1;1;0;0;900;100;636;12;33719274;27283930;10755758;9;1252;8403;595512;37;28;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;15;1;1;0;0;900;100;594;11;37045621;29151546;10574595;9;1427;8486;658624;35;27;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;15;1;1;0;0;900;100;628;12;22328772;16941801;7983703;8;1226;8683;293022;35;25;4;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;15;1;1;0;0;900;100;650;13;24605533;15683083;12265142;8;621;8327;226826;38;28;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;0;15;1;1;0;0;900;100;534;10;35034417;27137331;9948876;9;1356;8346;598220;37;28;4;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;15;1;1;0;0;900;100;588;11;23065792;16646560;8905790;8;707;8550;247323;35;26;6;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;15;1;1;0;0;900;100;580;11;30649992;24805323;10137239;9;1850;8578;605056;37;27;4;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;1;15;1;1;0;0;900;100;552;11;25181432;18774413;9130650;8;1477;8623;455712;35;26;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;15;1;1;0;0;900;100;668;13;21412061;13845171;11626152;7;694;8570;182556;41;31;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;15;1;1;0;0;900;100;540;10;23563253;14532740;11905313;8;924;8522;239004;40;30;4;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;15;1;1;0;0;900;100;622;12;32400062;23859368;12785592;8;1527;8215;514019;44;34;5;1
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;15;1;1;0;0;900;100;614;12;28766076;19640449;12672560;8;1339;8442;426157;41;31;5;0
1;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;14;10;10;0;0;2;15;1;1;0;0;900;100;678;13;31797502;22927290;13784995;8;1189;8022;412916;39;28;5;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;594;11;40844541;13593514;26386096;7;1894;8292;1845480;49;40;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;594;11;40624545;13228556;33633016;6;1782;8910;2059140;48;39;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;606;12;40544532;13490865;25388981;7;2075;8633;2132688;48;39;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;564;11;40933972;13779482;24553824;7;2102;8925;2621827;49;40;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;594;11;39982875;33401232;12989469;9;1859;8382;1238190;44;36;13;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;580;11;33429671;23642626;12395325;8;1519;8670;826276;46;37;10;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;600;12;39090548;31396343;10723861;9;1933;8709;1215715;43;35;9;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;0;1;1;0;0;900;100;538;10;42764128;15275618;22995333;7;2184;9539;2661384;50;41;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;576;11;37746679;32244249;10427152;9;1922;8689;1162584;40;32;12;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;616;12;36711679;29177269;13340345;8;1448;8018;764999;42;33;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;5;1;1;0;0;900;100;544;10;39547305;34147157;8536749;9;1997;8721;1405100;43;35;12;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;604;12;33372986;26383723;11883809;8;1390;8404;650993;42;33;14;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;576;11;33131762;23367238;12430635;8;1199;8273;532787;43;34;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;586;11;34942576;27863838;10301747;9;1648;8706;647722;38;30;7;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;28609072;18602037;16182858;7;709;7699;256445;40;31;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;5;1;1;0;0;900;100;538;10;33709115;25925013;10864801;9;1419;8409;710782;41;33;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;640;12;25748041;16337713;11844570;8;999;8442;326256;40;31;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;594;11;27296481;20637491;10158765;8;1318;8736;414865;37;28;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;578;11;26249850;16554037;12732868;8;982;8434;386183;41;32;7;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;5;1;1;0;0;900;100;548;11;20025738;11871762;10538741;7;864;8676;273883;40;31;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;636;12;29668437;23923725;8518690;9;998;8578;353615;39;30;5;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;570;11;30233726;26561246;7076991;9;1090;8515;401524;39;30;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;632;12;35095013;28768596;9485761;9;1274;8251;556789;38;30;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;594;11;33870697;28862709;8192914;9;1310;8563;499282;36;28;5;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;650;13;19498091;13362066;9139141;8;657;8746;152617;39;30;7;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;628;12;25326836;19650794;8731301;8;1159;8635;329109;37;28;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;588;11;22414823;16536689;7973975;8;680;8682;214067;37;27;7;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;1;0;0;900;100;534;10;33017496;27348403;7641552;9;1212;8374;447407;38;28;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;580;11;35219870;29308310;10235570;9;1986;8657;668075;39;30;5;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;668;13;18130993;12302440;8985433;8;835;8727;176305;41;31;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;1;0;0;900;100;552;11;28059703;22177597;9208527;9;1505;8650;393388;37;28;5;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;622;12;27870238;21039179;10395410;8;1543;8210;502183;44;34;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;540;10;19606110;13227754;9778188;8;612;8668;162123;41;31;6;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;614;12;28660386;20209967;12375017;8;1194;8351;396999;41;31;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;1;0;0;900;100;678;13;24778531;17792985;10240274;8;1351;8497;380023;40;30;6;0
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;900;100;594;11;39137278;13263585;40807162;4;1840;8621;966109;74;69;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;900;100;594;11;39275584;13460225;35550573;5;1658;6565;458555;73;68;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;900;100;606;12;39273808;13436143;33989176;5;2112;8198;1130801;76;73;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;1;0;0;900;100;564;11;39115709;13547224;33965122;5;2123;8131;903946;79;75;3;1
